,Epoch,CLARIFY Train AUROC,CLARIFY Train AP,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC,CLARIFY Test ACC,CLARIFY Test MCC,CLARIFY test Recall,CLARIFY Test f1-score,CLARIFT Test Precision0.5,Test_Specificity_confusion
983,983,0.9857017,0.975525748,0.959947434,0.972083979,0.95990283,0.941552901,0.883106124,0.941979522,0.941577825,0.941176471,0.94113
984,984,0.985716807,0.975448069,0.960209138,0.972152413,0.960166055,0.938993174,0.878186164,0.928327645,0.938335489,0.948561465,0.94966
985,985,0.98546521,0.974907322,0.959986237,0.972231403,0.959944202,0.939419795,0.878943259,0.931740614,0.938950989,0.94627383,0.9471
986,986,0.985479381,0.974772963,0.960500702,0.972711898,0.960459232,0.940273038,0.880557614,0.937713311,0.94011976,0.942538593,0.94283
987,987,0.985494487,0.97476552,0.960940015,0.972881163,0.960900062,0.939846416,0.879700838,0.937713311,0.939717828,0.941730934,0.94198
988,988,0.985526171,0.975082731,0.961596674,0.972865875,0.96156018,0.938139932,0.876282734,0.936860068,0.938060658,0.939264328,0.93942
989,989,0.98553232,0.975294097,0.961893247,0.97288626,0.961858476,0.935580205,0.871391676,0.924061433,0.934829521,0.945851528,0.9471
990,990,0.985378715,0.975042024,0.960970417,0.972589954,0.96093298,0.934726962,0.869568201,0.92662116,0.934193548,0.94189072,0.94283
991,991,0.985375106,0.975235789,0.960951962,0.972424693,0.960913763,0.932167235,0.864425413,0.924914676,0.93167168,0.938528139,0.93942
992,992,0.985377111,0.975296095,0.961170117,0.972754488,0.961131617,0.931740614,0.863606983,0.923208191,0.931153184,0.939236111,0.94027
993,993,0.985197304,0.975121596,0.961175239,0.972572482,0.961137478,0.931313993,0.862970143,0.917235495,0.930333189,0.94381036,0.94539
994,994,0.985258532,0.975082934,0.961031323,0.973053705,0.960992432,0.930887372,0.862560055,0.909556314,0.929380994,0.950089127,0.95222
995,995,0.985218827,0.975049688,0.961002822,0.973251727,0.960963219,0.937286689,0.874713807,0.928327645,0.936719759,0.945264987,0.94625
996,996,0.985512267,0.975607091,0.961112233,0.973522551,0.961069718,0.940273038,0.880649945,0.932593857,0.939810834,0.947140381,0.94795
997,997,0.985634189,0.975968749,0.961133736,0.9735342,0.961087717,0.934300341,0.869107014,0.917235495,0.933159722,0.949646643,0.95137
998,998,0.985832244,0.976547472,0.9599132,0.972962702,0.959857241,0.931740614,0.864332398,0.909556314,0.930191972,0.951785714,0.95392
999,999,0.985619951,0.97618372,0.959231532,0.972754488,0.959171663,0.934300341,0.869158963,0.916382253,0.933101651,0.950442478,0.95222
1000,1000,0.985649028,0.976535079,0.957844786,0.971950751,0.957599869,0.927474403,0.855997646,0.902730375,0.925634296,0.9497307,0.95222
1001,1001,0.985554512,0.976519992,0.96038656,0.972581946,0.960336379,0.928754266,0.858597171,0.903583618,0.926914661,0.95148248,0.95392
1002,1002,0.985509259,0.97688806,0.959793153,0.972200826,0.959731306,0.939419795,0.878943259,0.931740614,0.938950989,0.94627383,0.9471
1003,1003,0.985722288,0.977344163,0.959939587,0.972170614,0.959878714,0.937713311,0.875580896,0.928327645,0.93712317,0.946086957,0.9471
1004,1004,0.98597208,0.97784321,0.95984558,0.972199006,0.959779442,0.937286689,0.874805552,0.925767918,0.936555891,0.947598253,0.94881
1005,1005,0.986187915,0.978211724,0.959857488,0.972323498,0.959791458,0.938139932,0.87644865,0.928327645,0.937526928,0.946910357,0.94795
1006,1006,0.986258635,0.978182236,0.959639772,0.97258777,0.959566138,0.934300341,0.868885385,0.921501706,0.933448574,0.945709282,0.9471
1007,1007,0.986029698,0.977401705,0.959169674,0.972615435,0.959116363,0.934300341,0.868885385,0.921501706,0.933448574,0.945709282,0.9471
1008,1008,0.986142596,0.977760321,0.956445802,0.972011177,0.955982456,0.933020478,0.866238053,0.922354949,0.932298404,0.942458588,0.94369
1009,1009,0.986145671,0.97801586,0.956141124,0.97193983,0.955678999,0.938139932,0.876280182,0.937713311,0.93811353,0.938514091,0.93857
1010,1010,0.986300212,0.978472751,0.956138304,0.972070146,0.95567568,0.934300341,0.868814499,0.923208191,0.933563417,0.944153578,0.94539
1011,1011,0.986216658,0.978348163,0.958194265,0.97238174,0.958132581,0.93387372,0.868091627,0.919795222,0.932929468,0.946444249,0.94795
1012,1012,0.986232299,0.97831432,0.957961486,0.972316946,0.957887386,0.934300341,0.868924632,0.920648464,0.933391003,0.946491228,0.94795
1013,1013,0.985958243,0.977768388,0.959047783,0.972731919,0.958976952,0.933447099,0.867141702,0.921501706,0.932642487,0.944055944,0.94539
1014,1014,0.985735389,0.977473714,0.960138561,0.973125051,0.960085806,0.931740614,0.863764253,0.91894198,0.930855661,0.943082312,0.94454
1015,1015,0.985871214,0.977943568,0.960739977,0.97327648,0.960694002,0.936433447,0.872981619,0.928327645,0.935913978,0.943625325,0.94454
1016,1016,0.986009712,0.978249539,0.961017278,0.973348554,0.960972293,0.941552901,0.883108695,0.940273038,0.941478001,0.942686056,0.94283
1017,1017,0.986154761,0.978543185,0.961160547,0.973396603,0.961116794,0.941552901,0.883121554,0.944539249,0.941726925,0.938931298,0.93857
1018,1018,0.986230695,0.978759101,0.961046006,0.973182565,0.961001892,0.93387372,0.868091627,0.919795222,0.932929468,0.946444249,0.94795
1019,1019,0.986229559,0.978772676,0.960838035,0.973011479,0.96079434,0.933447099,0.867217511,0.919795222,0.932525952,0.945614035,0.9471
1020,1020,0.986181833,0.978739268,0.961372623,0.973145436,0.961330131,0.935153584,0.870631754,0.921501706,0.934256055,0.947368421,0.94881
1021,1021,0.986224412,0.978865936,0.96187295,0.97341626,0.96183121,0.938139932,0.876395036,0.93003413,0.937634409,0.945359931,0.94625
1022,1022,0.986295131,0.978893302,0.961865205,0.973743142,0.961820189,0.936860068,0.873903387,0.92662116,0.936206897,0.945993031,0.9471
1023,1023,0.986426344,0.979113843,0.961632795,0.973713293,0.96158609,0.934726962,0.869758232,0.921501706,0.93385214,0.946538124,0.94795
1024,1024,0.986472132,0.979293241,0.962213394,0.974171219,0.962167278,0.93387372,0.868013209,0.921501706,0.933045356,0.94488189,0.94625
1025,1025,0.986324943,0.979121157,0.962705122,0.974602937,0.962657861,0.937286689,0.874645017,0.930887372,0.936882782,0.94295592,0.94369
1026,1026,0.985971746,0.978595221,0.962256223,0.974339392,0.962207815,0.936860068,0.87378248,0.930887372,0.936480687,0.942141623,0.94283
1027,1027,0.985870278,0.97835694,0.962293868,0.974410011,0.962244329,0.936006826,0.872140649,0.927474403,0.93545611,0.943576389,0.94454
1028,1028,0.985864529,0.978200524,0.962172554,0.974467524,0.962122333,0.936006826,0.872228309,0.924914676,0.935289042,0.945898778,0.9471
1029,1029,0.985812191,0.978062409,0.961867895,0.974463156,0.961816172,0.934300341,0.868848674,0.922354949,0.933506045,0.94493007,0.94625
1030,1030,0.985634322,0.977802545,0.960630443,0.974102057,0.960576135,0.935580205,0.871427223,0.923208191,0.934773218,0.946631671,0.94795
1031,1031,0.985435933,0.977424632,0.959843297,0.974159571,0.959786337,0.933020478,0.866680041,0.913822526,0.931709439,0.950310559,0.95222
1032,1032,0.985293691,0.977079863,0.958959209,0.973958637,0.958901534,0.937286689,0.874841238,0.924914676,0.93650108,0.948381452,0.94966
1033,1033,0.985261072,0.977099194,0.958190681,0.97354148,0.958132285,0.936006826,0.872380824,0.921501706,0.935064935,0.949033392,0.95051
1034,1034,0.98517177,0.976798404,0.958272983,0.973408252,0.958214123,0.937286689,0.874879478,0.924061433,0.936446174,0.949167397,0.95051
1035,1035,0.985099579,0.976369901,0.95827729,0.97316582,0.958206311,0.938139932,0.87667087,0.923208191,0.937202252,0.951627089,0.95307
1036,1036,0.985146703,0.976323646,0.959475568,0.973539296,0.959403105,0.938566553,0.877460238,0.924914676,0.937716263,0.950877193,0.95222
1037,1037,0.985356791,0.976659112,0.962252653,0.974541783,0.962204828,0.936860068,0.874179754,0.920648464,0.935819601,0.951499118,0.95307
1038,1038,0.985439008,0.9768483,0.963108756,0.974675739,0.963066314,0.938566553,0.877133106,0.938566553,0.938566553,0.938566553,0.93857
1039,1039,0.985358395,0.976648479,0.96383375,0.974679379,0.963794098,0.931740614,0.864036218,0.913822526,0.930495222,0.947787611,0.94966
1040,1040,0.985458258,0.976864334,0.964056565,0.974816247,0.964018662,0.935580205,0.871358672,0.924914676,0.934885727,0.945074106,0.94625
1041,1041,0.985692208,0.977294421,0.963787791,0.975017181,0.963749798,0.933447099,0.867505767,0.914675768,0.932173913,0.95035461,0.95222
1042,1042,0.985832111,0.977489776,0.963525317,0.974974228,0.96348711,0.937286689,0.874688327,0.929180887,0.936774194,0.944492628,0.94539
1043,1043,0.9859164,0.977613615,0.964310301,0.975416866,0.964272903,0.938139932,0.876512489,0.92662116,0.937419076,0.948471616,0.94966
1044,1044,0.985926025,0.977569743,0.964580641,0.975508596,0.964543845,0.92662116,0.854682124,0.897610922,0.924428822,0.952898551,0.95563
1045,1045,0.985874355,0.977217596,0.964437288,0.975330959,0.964400175,0.923634812,0.849104162,0.890784983,0.921041023,0.953424658,0.95648
1046,1046,0.985982975,0.9771583,0.964288887,0.975369544,0.964250257,0.923634812,0.849009809,0.891638225,0.921110621,0.952597995,0.95563
1047,1047,0.986189319,0.977343642,0.964479808,0.975580671,0.964441254,0.932167235,0.864863846,0.914675768,0.930959618,0.947833775,0.94966
1048,1048,0.98625409,0.977242994,0.964142992,0.97536008,0.964102889,0.931740614,0.86409039,0.912969283,0.930434783,0.94858156,0.95051
1049,1049,0.986210508,0.977222586,0.963614257,0.974826439,0.963572743,0.932167235,0.864813417,0.91552901,0.931019523,0.947043248,0.94881
1050,1050,0.985989659,0.977004353,0.962949385,0.974639338,0.962905412,0.933020478,0.866384466,0.91894198,0.932064042,0.945566286,0.9471
1051,1051,0.985870813,0.976896896,0.961833816,0.974293527,0.961785447,0.934726962,0.869798789,0.920648464,0.933794894,0.947322212,0.94881
1052,1052,0.98579528,0.976993164,0.961060575,0.974029983,0.961011134,0.936006826,0.872228309,0.924914676,0.935289042,0.945898778,0.9471
1053,1053,0.985569218,0.976922773,0.960727173,0.973679076,0.96067555,0.934300341,0.86933008,0.913822526,0.932926829,0.952846975,0.95478
1054,1054,0.985622424,0.977101133,0.960983542,0.973444653,0.960932742,0.936860068,0.874045996,0.923208191,0.935986159,0.949122807,0.95051
1055,1055,0.985470825,0.976805671,0.961413789,0.973384955,0.96136641,0.935580205,0.871594861,0.919795222,0.934547031,0.949779736,0.95137
1056,1056,0.985149177,0.97606102,0.961586725,0.973529103,0.961541679,0.934726962,0.869887525,0.91894198,0.933680104,0.948898678,0.95051
1057,1057,0.985109739,0.975888623,0.961625269,0.973773719,0.961580203,0.933020478,0.866306202,0.920648464,0.932181425,0.944006999,0.94539
1058,1058,0.985170165,0.975754772,0.961584756,0.973950628,0.96153899,0.931740614,0.863844808,0.917235495,0.930735931,0.944639719,0.94625
1059,1059,0.985290082,0.975706753,0.961814502,0.974236741,0.961768898,0.935580205,0.871214006,0.93003413,0.935220935,0.940465919,0.94113
1060,1060,0.985401509,0.975727857,0.962290743,0.974487181,0.962245346,0.935153584,0.870409829,0.927474403,0.934651763,0.941941075,0.94283
1061,1061,0.985490142,0.975546264,0.961981874,0.974502469,0.961935677,0.934726962,0.869568201,0.92662116,0.934193548,0.94189072,0.94283
1062,1062,0.985603174,0.975658855,0.962398381,0.97483372,0.962352457,0.938993174,0.878012237,0.935153584,0.93875803,0.94239037,0.94283
1063,1063,0.98583953,0.976185492,0.962992785,0.975110368,0.962946674,0.940699659,0.881438142,0.936006826,0.94042006,0.944875108,0.94539
1064,1064,0.986024418,0.976588258,0.963368565,0.975564654,0.963321993,0.940273038,0.880551204,0.938566553,0.94017094,0.941780822,0.94198
1065,1065,0.985916801,0.976455027,0.961661188,0.975462731,0.961583969,0.941552901,0.883106124,0.94112628,0.941527956,0.941929974,0.94198
1066,1066,0.9855878,0.975913047,0.962593598,0.975328775,0.962549028,0.938139932,0.876333775,0.932593857,0.937794938,0.943054357,0.94369
1067,1067,0.985345494,0.976115062,0.961840547,0.974918898,0.961789596,0.942832765,0.885677135,0.940273038,0.942686056,0.945111492,0.94539
1068,1068,0.985001053,0.975766755,0.962221138,0.974608761,0.962174477,0.939846416,0.879746955,0.934300341,0.93951094,0.944779983,0.94539
1069,1069,0.98526936,0.975838579,0.961509406,0.973574969,0.961463071,0.937286689,0.874599167,0.933447099,0.937044968,0.940670679,0.94113
1070,1070,0.985369491,0.975301637,0.961672185,0.973508719,0.961626037,0.935153584,0.870312236,0.933447099,0.935042735,0.936643836,0.93686
1071,1071,0.985507321,0.975190466,0.961756844,0.973623018,0.961708852,0.934726962,0.869479562,0.938566553,0.934976626,0.931414056,0.93089
1072,1072,0.985567212,0.97598182,0.961807361,0.973839241,0.961756467,0.933447099,0.866956054,0.927474403,0.93304721,0.938687392,0.93942
1073,1073,0.98574341,0.976562203,0.961650399,0.973880738,0.961600477,0.93387372,0.867977801,0.922354949,0.933103151,0.944104803,0.94539
1074,1074,0.985778035,0.976731459,0.961312077,0.973487606,0.961264129,0.934726962,0.869651799,0.924061433,0.934023286,0.944202267,0.94539
1075,1075,0.985798221,0.976548051,0.961386533,0.97323935,0.961340794,0.937286689,0.874588979,0.934300341,0.937098845,0.939914163,0.94027
1076,1076,0.985899288,0.976265975,0.961534616,0.973124323,0.961491496,0.933020478,0.866238053,0.922354949,0.932298404,0.942458588,0.94369
1077,1077,0.985823622,0.975736233,0.961992283,0.973141795,0.961951405,0.927047782,0.855037593,0.903583618,0.925294889,0.948075201,0.95051
1078,1078,0.985799023,0.975086342,0.962283954,0.973265559,0.962244801,0.930887372,0.862057209,0.918088737,0.929991357,0.942206655,0.94369
1079,1079,0.985704574,0.97434057,0.962413164,0.973440285,0.962374107,0.93387372,0.867914584,0.924061433,0.93321844,0.942558747,0.94369
1080,1080,0.985699695,0.974025725,0.962809621,0.973631391,0.962772846,0.932593857,0.865471297,0.919795222,0.931719965,0.943957968,0.94539
1081,1081,0.985684856,0.973697652,0.963447144,0.974142098,0.963410543,0.932593857,0.86543473,0.920648464,0.931778929,0.943181818,0.94454
1082,1082,0.985726165,0.973609414,0.963687842,0.974476261,0.963651365,0.932167235,0.864563926,0.920648464,0.93137678,0.942358079,0.94369
1083,1083,0.98580397,0.973628281,0.96406629,0.974761645,0.964030657,0.931740614,0.863803269,0.918088737,0.930795848,0.943859649,0.94539
1084,1084,0.985868874,0.973892796,0.964167243,0.974682291,0.964132278,0.932593857,0.8657438,0.914675768,0.931364031,0.948672566,0.95051
1085,1085,0.985961184,0.974214378,0.96387566,0.974401274,0.963840303,0.937713311,0.875489086,0.931740614,0.937339056,0.943005181,0.94369
1086,1086,0.985890732,0.974128134,0.963536511,0.97418942,0.963500514,0.936006826,0.872140649,0.927474403,0.93545611,0.943576389,0.94454
1087,1087,0.986072144,0.974725045,0.963498473,0.974249846,0.963462015,0.937713311,0.87543172,0.936006826,0.937606838,0.939212329,0.93942
1088,1088,0.986266656,0.975326916,0.96313053,0.974033623,0.963093294,0.938139932,0.876287838,0.936006826,0.938007696,0.940017138,0.94027
1089,1089,0.986530552,0.975846133,0.962990704,0.974043087,0.962952693,0.937713311,0.875489086,0.931740614,0.937339056,0.943005181,0.94369
1090,1090,0.986628878,0.976103954,0.962598787,0.97399067,0.962559675,0.936860068,0.873847382,0.928327645,0.936316695,0.944444444,0.94539
1091,1091,0.986562503,0.975962758,0.961740001,0.973778815,0.961698148,0.939419795,0.878994467,0.93003413,0.938845823,0.947826087,0.94881
1092,1092,0.986570858,0.976037326,0.961867555,0.974073664,0.961824543,0.938993174,0.878127324,0.93003413,0.93844167,0.947002606,0.94795
1093,1093,0.986478949,0.976090686,0.962165724,0.973776631,0.962123392,0.940699659,0.881415039,0.937713311,0.940522037,0.943347639,0.94369
1094,1094,0.986454886,0.976182501,0.961660507,0.973313609,0.961617127,0.939419795,0.87884087,0.940273038,0.939471441,0.93867121,0.93857
1095,1095,0.986581487,0.976556263,0.961491829,0.972542633,0.961449605,0.941979522,0.883960331,0.942832765,0.942028986,0.941226576,0.94113
1096,1096,0.986770786,0.977073012,0.961384945,0.972389748,0.961342568,0.943259386,0.886526839,0.945392491,0.943380162,0.941376381,0.94113
1097,1097,0.986948855,0.977648111,0.961775481,0.972893176,0.961732226,0.937713311,0.875887137,0.921501706,0.936686904,0.952380952,0.95392
1098,1098,0.987075121,0.978044894,0.961912899,0.973125779,0.961868418,0.940699659,0.881707806,0.927474403,0.939904885,0.952673094,0.95392
1099,1099,0.987122513,0.978346069,0.962162754,0.973583705,0.962117411,0.939846416,0.879926365,0.928327645,0.939145447,0.950218341,0.95137
1100,1100,0.987027596,0.978359726,0.962112058,0.973524735,0.962065411,0.943259386,0.886519094,0.943686007,0.943283582,0.9428815,0.94283
1101,1101,0.986994977,0.978427978,0.962251679,0.973561136,0.962204669,0.941979522,0.883964193,0.943686007,0.942078365,0.94047619,0.94027
1102,1102,0.987099118,0.978590445,0.962368753,0.973632483,0.962320528,0.941552901,0.883106124,0.94112628,0.941527956,0.941929974,0.94198
1103,1103,0.987154197,0.978812243,0.96249034,0.973785367,0.962440514,0.942832765,0.885666819,0.941979522,0.942783945,0.943589744,0.94369
1104,1104,0.987205799,0.979094719,0.962309047,0.973908403,0.962255602,0.93387372,0.868278905,0.916382253,0.932696483,0.949602122,0.95137
1105,1105,0.987194971,0.979226268,0.962553586,0.973868362,0.96250225,0.931740614,0.864332398,0.909556314,0.930191972,0.951785714,0.95392
1106,1106,0.987312681,0.979529798,0.962476977,0.973992126,0.962424948,0.932593857,0.865976135,0.911262799,0.931124673,0.951871658,0.95392
1107,1107,0.987317828,0.979652252,0.962431383,0.974824255,0.962373568,0.933447099,0.867748732,0.911262799,0.931937173,0.953571429,0.95563
1108,1108,0.987262348,0.979607494,0.96233211,0.974940011,0.96227333,0.934300341,0.86933008,0.913822526,0.932926829,0.952846975,0.95478
1109,1109,0.987152525,0.97949393,0.961960133,0.97458692,0.9618998,0.94112628,0.882264121,0.938566553,0.940975192,0.943396226,0.94369
1110,1110,0.986970111,0.979345637,0.961858277,0.975055767,0.961790483,0.943686007,0.887377182,0.941979522,0.943589744,0.945205479,0.94539
1111,1111,0.986830877,0.979070663,0.961488047,0.974810423,0.961415791,0.944539249,0.889090149,0.941979522,0.94439692,0.946826758,0.9471
1112,1112,0.986684558,0.978955248,0.961351429,0.974514846,0.961281956,0.944112628,0.888241099,0.94112628,0.943945229,0.946781116,0.9471
